type,ident,lat,long,y_proj,x_proj,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime
TRACK,09,-8.0352139939,114.4611782581, , ,False, , ,579, , ,2025-02-22T01:52:10Z, , ,2025/02/22 08:52:10
TRACK,09,-8.0352139100,114.4611777551, , ,False, , ,581, , ,2025-02-22T01:52:12Z, , ,2025/02/22 08:52:12
TRACK,09,-8.0352136586,114.4611784257, , ,False, , ,592, , ,2025-02-22T01:52:14Z, , ,2025/02/22 08:52:14
TRACK,09,-8.0352129880,114.4611790963, , ,False, , ,592, , ,2025-02-22T01:52:16Z, , ,2025/02/22 08:52:16
TRACK,09,-8.0352131557,114.4611781742, , ,False, , ,593, , ,2025-02-22T01:52:18Z, , ,2025/02/22 08:52:18
TRACK,09,-8.0352132395,114.4611770846, , ,False, , ,583, , ,2025-02-22T01:52:20Z, , ,2025/02/22 08:52:20
TRACK,09,-8.0352131557,114.4611753244, , ,False, , ,578, , ,2025-02-22T01:52:22Z, , ,2025/02/22 08:52:22
TRACK,09,-8.0352143291,114.4611760788, , ,False, , ,576, , ,2025-02-22T01:52:24Z, , ,2025/02/22 08:52:24
TRACK,09,-8.0352134909,114.4611758273, , ,False, , ,546, , ,2025-02-22T01:52:26Z, , ,2025/02/22 08:52:26
TRACK,09,-8.0352132395,114.4611740671, , ,False, , ,536, , ,2025-02-22T01:52:28Z, , ,2025/02/22 08:52:28
TRACK,09,-8.0352134071,114.4611736480, , ,False, , ,531, , ,2025-02-22T01:52:30Z, , ,2025/02/22 08:52:30
TRACK,09,-8.0352113955,114.4611730613, , ,False, , ,522, , ,2025-02-22T01:52:32Z, , ,2025/02/22 08:52:32
TRACK,09,-8.0352056958,114.4611714687, , ,False, , ,523, , ,2025-02-22T01:52:34Z, , ,2025/02/22 08:52:34
TRACK,09,-8.0352029298,114.4611713011, , ,False, , ,510, , ,2025-02-22T01:52:36Z, , ,2025/02/22 08:52:36
TRACK,09,-8.0352028459,114.4611715525, , ,False, , ,516, , ,2025-02-22T01:52:38Z, , ,2025/02/22 08:52:38
TRACK,09,-8.0352059472,114.4611720555, , ,False, , ,507, , ,2025-02-22T01:52:40Z, , ,2025/02/22 08:52:40
TRACK,09,-8.0352063663,114.4611728936, , ,False, , ,512, , ,2025-02-22T01:52:42Z, , ,2025/02/22 08:52:42
TRACK,09,-8.0352065340,114.4611728936, , ,False, , ,517, , ,2025-02-22T01:52:44Z, , ,2025/02/22 08:52:44
TRACK,09,-8.0352063663,114.4611723907, , ,False, , ,512, , ,2025-02-22T01:52:46Z, , ,2025/02/22 08:52:46
TRACK,09,-8.0352068692,114.4611715525, , ,False, , ,507, , ,2025-02-22T01:52:48Z, , ,2025/02/22 08:52:48
TRACK,09,-8.0352068692,114.4611718040, , ,False, , ,502, , ,2025-02-22T01:52:50Z, , ,2025/02/22 08:52:50
TRACK,09,-8.0352076236,114.4611717202, , ,False, , ,501, , ,2025-02-22T01:52:52Z, , ,2025/02/22 08:52:52
TRACK,09,-8.0352079589,114.4611713011, , ,False, , ,499, , ,2025-02-22T01:52:54Z, , ,2025/02/22 08:52:54
TRACK,09,-8.0352084618,114.4611705467, , ,False, , ,490, , ,2025-02-22T01:52:56Z, , ,2025/02/22 08:52:56
TRACK,09,-8.0352084618,114.4611698762, , ,False, , ,495, , ,2025-02-22T01:52:58Z, , ,2025/02/22 08:52:58
TRACK,09,-8.0352080427,114.4611692056, , ,False, , ,492, , ,2025-02-22T01:53:00Z, , ,2025/02/22 08:53:00
TRACK,09,-8.0352078751,114.4611676130, , ,False, , ,485, , ,2025-02-22T01:53:02Z, , ,2025/02/22 08:53:02
TRACK,09,-8.0352077074,114.4611656852, , ,False, , ,479, , ,2025-02-22T01:53:04Z, , ,2025/02/22 08:53:04
TRACK,09,-8.0352081265,114.4611653499, , ,False, , ,478, , ,2025-02-22T01:53:06Z, , ,2025/02/22 08:53:06
TRACK,09,-8.0352078751,114.4611647632, , ,False, , ,480, , ,2025-02-22T01:53:08Z, , ,2025/02/22 08:53:08
TRACK,09,-8.0352078751,114.4611644279, , ,False, , ,476, , ,2025-02-22T01:53:10Z, , ,2025/02/22 08:53:10
TRACK,09,-8.0352078751,114.4611642603, , ,False, , ,468, , ,2025-02-22T01:53:12Z, , ,2025/02/22 08:53:12
TRACK,09,-8.0352078751,114.4611641765, , ,False, , ,473, , ,2025-02-22T01:53:14Z, , ,2025/02/22 08:53:14
TRACK,09,-8.0352076236,114.4611645117, , ,False, , ,463, , ,2025-02-22T01:53:16Z, , ,2025/02/22 08:53:16
TRACK,09,-8.0352076236,114.4611643441, , ,False, , ,457, , ,2025-02-22T01:53:18Z, , ,2025/02/22 08:53:18
TRACK,09,-8.0352070369,114.4611645117, , ,False, , ,458, , ,2025-02-22T01:53:20Z, , ,2025/02/22 08:53:20
TRACK,09,-8.0352061987,114.4611645117, , ,False, , ,451, , ,2025-02-22T01:53:22Z, , ,2025/02/22 08:53:22
TRACK,09,-8.0352061149,114.4611645956, , ,False, , ,454, , ,2025-02-22T01:53:24Z, , ,2025/02/22 08:53:24
TRACK,09,-8.0352057796,114.4611644279, , ,False, , ,453, , ,2025-02-22T01:53:26Z, , ,2025/02/22 08:53:26
TRACK,09,-8.0352063663,114.4611641765, , ,False, , ,453, , ,2025-02-22T01:53:28Z, , ,2025/02/22 08:53:28
TRACK,09,-8.0352067016,114.4611645117, , ,False, , ,453, , ,2025-02-22T01:53:30Z, , ,2025/02/22 08:53:30
TRACK,09,-8.0352054443,114.4611642603, , ,False, , ,435, , ,2025-02-22T01:53:32Z, , ,2025/02/22 08:53:32
TRACK,09,-8.0352042709,114.4611635059, , ,False, , ,412, , ,2025-02-22T01:53:34Z, , ,2025/02/22 08:53:34
TRACK,09,-8.0352029298,114.4611621648, , ,False, , ,391, , ,2025-02-22T01:53:36Z, , ,2025/02/22 08:53:36
TRACK,09,-8.0352017563,114.4611618295, , ,False, , ,361, , ,2025-02-22T01:53:38Z, , ,2025/02/22 08:53:38
TRACK,09,-8.0352019239,114.4611617457, , ,False, , ,393, , ,2025-02-22T01:53:40Z, , ,2025/02/22 08:53:40
TRACK,09,-8.0352024268,114.4611617457, , ,False, , ,397, , ,2025-02-22T01:53:42Z, , ,2025/02/22 08:53:42
TRACK,09,-8.0352020077,114.4611612428, , ,False, , ,386, , ,2025-02-22T01:53:44Z, , ,2025/02/22 08:53:44
TRACK,09,-8.0352018401,114.4611610752, , ,False, , ,397, , ,2025-02-22T01:53:46Z, , ,2025/02/22 08:53:46
TRACK,09,-8.0352014210,114.4611613266, , ,False, , ,397, , ,2025-02-22T01:53:48Z, , ,2025/02/22 08:53:48
TRACK,09,-8.0352005828,114.4611611590, , ,False, , ,393, , ,2025-02-22T01:53:50Z, , ,2025/02/22 08:53:50
TRACK,09,-8.0352007505,114.4611606561, , ,False, , ,392, , ,2025-02-22T01:53:52Z, , ,2025/02/22 08:53:52
TRACK,09,-8.0351999123,114.4611609913, , ,False, , ,396, , ,2025-02-22T01:53:54Z, , ,2025/02/22 08:53:54
TRACK,09,-8.0351994094,114.4611611590, , ,False, , ,391, , ,2025-02-22T01:53:56Z, , ,2025/02/22 08:53:56
TRACK,09,-8.0351995770,114.4611611590, , ,False, , ,386, , ,2025-02-22T01:53:58Z, , ,2025/02/22 08:53:58
TRACK,09,-8.0351996608,114.4611610752, , ,False, , ,383, , ,2025-02-22T01:54:00Z, , ,2025/02/22 08:54:00
TRACK,09,-8.0352002475,114.4611614104, , ,False, , ,389, , ,2025-02-22T01:54:02Z, , ,2025/02/22 08:54:02
TRACK,09,-8.0351997446,114.4611618295, , ,False, , ,370, , ,2025-02-22T01:54:04Z, , ,2025/02/22 08:54:04
TRACK,09,-8.0351997446,114.4611609913, , ,False, , ,368, , ,2025-02-22T01:54:06Z, , ,2025/02/22 08:54:06
TRACK,09,-8.0352003314,114.4611614943, , ,False, , ,373, , ,2025-02-22T01:54:08Z, , ,2025/02/22 08:54:08
TRACK,09,-8.0352004990,114.4611617457, , ,False, , ,366, , ,2025-02-22T01:54:10Z, , ,2025/02/22 08:54:10
TRACK,09,-8.0352004152,114.4611618295, , ,False, , ,366, , ,2025-02-22T01:54:12Z, , ,2025/02/22 08:54:12
TRACK,09,-8.0352006666,114.4611616619, , ,False, , ,363, , ,2025-02-22T01:54:14Z, , ,2025/02/22 08:54:14
TRACK,09,-8.0352005828,114.4611617457, , ,False, , ,358, , ,2025-02-22T01:54:16Z, , ,2025/02/22 08:54:16
TRACK,09,-8.0352015048,114.4611623324, , ,False, , ,361, , ,2025-02-22T01:54:18Z, , ,2025/02/22 08:54:18
TRACK,09,-8.0352025107,114.4611622486, , ,False, , ,367, , ,2025-02-22T01:54:20Z, , ,2025/02/22 08:54:20
TRACK,09,-8.0352029298,114.4611620810, , ,False, , ,367, , ,2025-02-22T01:54:22Z, , ,2025/02/22 08:54:22
TRACK,09,-8.0352030136,114.4611625839, , ,False, , ,369, , ,2025-02-22T01:54:24Z, , ,2025/02/22 08:54:24
TRACK,09,-8.0352027621,114.4611626677, , ,False, , ,362, , ,2025-02-22T01:54:26Z, , ,2025/02/22 08:54:26
TRACK,09,-8.0352027621,114.4611627515, , ,False, , ,364, , ,2025-02-22T01:54:28Z, , ,2025/02/22 08:54:28
TRACK,09,-8.0352031812,114.4611630868, , ,False, , ,361, , ,2025-02-22T01:54:30Z, , ,2025/02/22 08:54:30
TRACK,09,-8.0352032650,114.4611637574, , ,False, , ,362, , ,2025-02-22T01:54:32Z, , ,2025/02/22 08:54:32
TRACK,09,-8.0352041032,114.4611640088, , ,False, , ,361, , ,2025-02-22T01:54:34Z, , ,2025/02/22 08:54:34
TRACK,09,-8.0352046061,114.4611644279, , ,False, , ,358, , ,2025-02-22T01:54:36Z, , ,2025/02/22 08:54:36
TRACK,09,-8.0352047738,114.4611652661, , ,False, , ,363, , ,2025-02-22T01:54:38Z, , ,2025/02/22 08:54:38
TRACK,09,-8.0352052767,114.4611655176, , ,False, , ,362, , ,2025-02-22T01:54:40Z, , ,2025/02/22 08:54:40
TRACK,09,-8.0352056958,114.4611658528, , ,False, , ,359, , ,2025-02-22T01:54:42Z, , ,2025/02/22 08:54:42
TRACK,09,-8.0352062825,114.4611663558, , ,False, , ,361, , ,2025-02-22T01:54:44Z, , ,2025/02/22 08:54:44
TRACK,09,-8.0352065340,114.4611669425, , ,False, , ,359, , ,2025-02-22T01:54:46Z, , ,2025/02/22 08:54:46
TRACK,09,-8.0352068692,114.4611667749, , ,False, , ,353, , ,2025-02-22T01:54:48Z, , ,2025/02/22 08:54:48
TRACK,09,-8.0352066178,114.4611670263, , ,False, , ,349, , ,2025-02-22T01:54:50Z, , ,2025/02/22 08:54:50
TRACK,09,-8.0352066178,114.4611673616, , ,False, , ,350, , ,2025-02-22T01:54:52Z, , ,2025/02/22 08:54:52
TRACK,09,-8.0352063663,114.4611674454, , ,False, , ,346, , ,2025-02-22T01:54:54Z, , ,2025/02/22 08:54:54
TRACK,09,-8.0352065340,114.4611672778, , ,False, , ,347, , ,2025-02-22T01:54:56Z, , ,2025/02/22 08:54:56
TRACK,09,-8.0352069531,114.4611681160, , ,False, , ,345, , ,2025-02-22T01:54:58Z, , ,2025/02/22 08:54:58
TRACK,09,-8.0352069531,114.4611681160, , ,False, , ,341, , ,2025-02-22T01:55:00Z, , ,2025/02/22 08:55:00
TRACK,09,-8.0352076236,114.4611680321, , ,False, , ,343, , ,2025-02-22T01:55:02Z, , ,2025/02/22 08:55:02
TRACK,09,-8.0352075398,114.4611686189, , ,False, , ,344, , ,2025-02-22T01:55:04Z, , ,2025/02/22 08:55:04
TRACK,09,-8.0352072045,114.4611684512, , ,False, , ,342, , ,2025-02-22T01:55:06Z, , ,2025/02/22 08:55:06
TRACK,09,-8.0352072883,114.4611680321, , ,False, , ,334, , ,2025-02-22T01:55:08Z, , ,2025/02/22 08:55:08
TRACK,09,-8.0352075398,114.4611685351, , ,False, , ,325, , ,2025-02-22T01:55:10Z, , ,2025/02/22 08:55:10
TRACK,09,-8.0352078751,114.4611687865, , ,False, , ,323, , ,2025-02-22T01:55:12Z, , ,2025/02/22 08:55:12
TRACK,09,-8.0352082942,114.4611689541, , ,False, , ,319, , ,2025-02-22T01:55:14Z, , ,2025/02/22 08:55:14
TRACK,09,-8.0352086294,114.4611692056, , ,False, , ,314, , ,2025-02-22T01:55:16Z, , ,2025/02/22 08:55:16
TRACK,09,-8.0352086294,114.4611698762, , ,False, , ,313, , ,2025-02-22T01:55:18Z, , ,2025/02/22 08:55:18
TRACK,09,-8.0352085456,114.4611697923, , ,False, , ,313, , ,2025-02-22T01:55:20Z, , ,2025/02/22 08:55:20
TRACK,09,-8.0352086294,114.4611697085, , ,False, , ,306, , ,2025-02-22T01:55:22Z, , ,2025/02/22 08:55:22
TRACK,09,-8.0352089647,114.4611698762, , ,False, , ,308, , ,2025-02-22T01:55:24Z, , ,2025/02/22 08:55:24
TRACK,09,-8.0352088809,114.4611699600, , ,False, , ,307, , ,2025-02-22T01:55:26Z, , ,2025/02/22 08:55:26
TRACK,09,-8.0352094676,114.4611700438, , ,False, , ,308, , ,2025-02-22T01:55:28Z, , ,2025/02/22 08:55:28
TRACK,09,-8.0352090485,114.4611702114, , ,False, , ,309, , ,2025-02-22T01:55:30Z, , ,2025/02/22 08:55:30
TRACK,09,-8.0352093000,114.4611698762, , ,False, , ,309, , ,2025-02-22T01:55:32Z, , ,2025/02/22 08:55:32
TRACK,09,-8.0352089647,114.4611698762, , ,False, , ,309, , ,2025-02-22T01:55:34Z, , ,2025/02/22 08:55:34
TRACK,09,-8.0352088809,114.4611701276, , ,False, , ,310, , ,2025-02-22T01:55:36Z, , ,2025/02/22 08:55:36
TRACK,09,-8.0352092162,114.4611702114, , ,False, , ,314, , ,2025-02-22T01:55:38Z, , ,2025/02/22 08:55:38
TRACK,09,-8.0352095515,114.4611700438, , ,False, , ,318, , ,2025-02-22T01:55:40Z, , ,2025/02/22 08:55:40
TRACK,09,-8.0352091324,114.4611701276, , ,False, , ,317, , ,2025-02-22T01:55:42Z, , ,2025/02/22 08:55:42
TRACK,09,-8.0352093838,114.4611703791, , ,False, , ,321, , ,2025-02-22T01:55:44Z, , ,2025/02/22 08:55:44
TRACK,09,-8.0352097191,114.4611698762, , ,False, , ,324, , ,2025-02-22T01:55:46Z, , ,2025/02/22 08:55:46
TRACK,09,-8.0352102220,114.4611703791, , ,False, , ,334, , ,2025-02-22T01:55:48Z, , ,2025/02/22 08:55:48
TRACK,09,-8.0352103896,114.4611705467, , ,False, , ,329, , ,2025-02-22T01:55:50Z, , ,2025/02/22 08:55:50
TRACK,09,-8.0352108087,114.4611697923, , ,False, , ,327, , ,2025-02-22T01:55:52Z, , ,2025/02/22 08:55:52
TRACK,09,-8.0352108087,114.4611704629, , ,False, , ,337, , ,2025-02-22T01:55:54Z, , ,2025/02/22 08:55:54
TRACK,09,-8.0352113117,114.4611704629, , ,False, , ,336, , ,2025-02-22T01:55:56Z, , ,2025/02/22 08:55:56
TRACK,09,-8.0352106411,114.4611702953, , ,False, , ,338, , ,2025-02-22T01:55:58Z, , ,2025/02/22 08:55:58
TRACK,09,-8.0352104735,114.4611705467, , ,False, , ,338, , ,2025-02-22T01:56:00Z, , ,2025/02/22 08:56:00
TRACK,09,-8.0352103058,114.4611703791, , ,False, , ,339, , ,2025-02-22T01:56:02Z, , ,2025/02/22 08:56:02
TRACK,09,-8.0352109764,114.4611705467, , ,False, , ,343, , ,2025-02-22T01:56:04Z, , ,2025/02/22 08:56:04
TRACK,09,-8.0352107249,114.4611702114, , ,False, , ,341, , ,2025-02-22T01:56:06Z, , ,2025/02/22 08:56:06
TRACK,09,-8.0352110602,114.4611701276, , ,False, , ,341, , ,2025-02-22T01:56:08Z, , ,2025/02/22 08:56:08
TRACK,09,-8.0352113955,114.4611700438, , ,False, , ,340, , ,2025-02-22T01:56:10Z, , ,2025/02/22 08:56:10
TRACK,09,-8.0352112278,114.4611707143, , ,False, , ,344, , ,2025-02-22T01:56:12Z, , ,2025/02/22 08:56:12
TRACK,09,-8.0352113955,114.4611702953, , ,False, , ,339, , ,2025-02-22T01:56:14Z, , ,2025/02/22 08:56:14
TRACK,09,-8.0352118984,114.4611703791, , ,False, , ,341, , ,2025-02-22T01:56:16Z, , ,2025/02/22 08:56:16
TRACK,09,-8.0352117307,114.4611706305, , ,False, , ,345, , ,2025-02-22T01:56:18Z, , ,2025/02/22 08:56:18
TRACK,09,-8.0352118146,114.4611695409, , ,False, , ,345, , ,2025-02-22T01:56:20Z, , ,2025/02/22 08:56:20
TRACK,09,-8.0352119822,114.4611697085, , ,False, , ,341, , ,2025-02-22T01:56:22Z, , ,2025/02/22 08:56:22
TRACK,09,-8.0352119822,114.4611702114, , ,False, , ,341, , ,2025-02-22T01:56:24Z, , ,2025/02/22 08:56:24
TRACK,09,-8.0352125689,114.4611707143, , ,False, , ,338, , ,2025-02-22T01:56:26Z, , ,2025/02/22 08:56:26
TRACK,09,-8.0352121498,114.4611708820, , ,False, , ,333, , ,2025-02-22T01:56:28Z, , ,2025/02/22 08:56:28
TRACK,09,-8.0352124851,114.4611710496, , ,False, , ,332, , ,2025-02-22T01:56:30Z, , ,2025/02/22 08:56:30
TRACK,09,-8.0352124013,114.4611710496, , ,False, , ,335, , ,2025-02-22T01:56:32Z, , ,2025/02/22 08:56:32
TRACK,09,-8.0352121498,114.4611713011, , ,False, , ,334, , ,2025-02-22T01:56:34Z, , ,2025/02/22 08:56:34
TRACK,09,-8.0352124851,114.4611712173, , ,False, , ,327, , ,2025-02-22T01:56:36Z, , ,2025/02/22 08:56:36
TRACK,09,-8.0352123175,114.4611705467, , ,False, , ,327, , ,2025-02-22T01:56:38Z, , ,2025/02/22 08:56:38
TRACK,09,-8.0352124851,114.4611702953, , ,False, , ,334, , ,2025-02-22T01:56:40Z, , ,2025/02/22 08:56:40
TRACK,09,-8.0352127366,114.4611705467, , ,False, , ,331, , ,2025-02-22T01:56:42Z, , ,2025/02/22 08:56:42
TRACK,09,-8.0352124851,114.4611699600, , ,False, , ,330, , ,2025-02-22T01:56:44Z, , ,2025/02/22 08:56:44
TRACK,09,-8.0352122337,114.4611698762, , ,False, , ,329, , ,2025-02-22T01:56:46Z, , ,2025/02/22 08:56:46
TRACK,09,-8.0352120660,114.4611696247, , ,False, , ,331, , ,2025-02-22T01:56:48Z, , ,2025/02/22 08:56:48
TRACK,09,-8.0352122337,114.4611695409, , ,False, , ,327, , ,2025-02-22T01:56:50Z, , ,2025/02/22 08:56:50
TRACK,09,-8.0352118146,114.4611674454, , ,False, , ,335, , ,2025-02-22T01:56:52Z, , ,2025/02/22 08:56:52
TRACK,09,-8.0352106411,114.4611635059, , ,False, , ,335, , ,2025-02-22T01:56:54Z, , ,2025/02/22 08:56:54
TRACK,09,-8.0352085456,114.4611624163, , ,False, , ,333, , ,2025-02-22T01:56:56Z, , ,2025/02/22 08:56:56
TRACK,09,-8.0352099705,114.4611621648, , ,False, , ,331, , ,2025-02-22T01:56:58Z, , ,2025/02/22 08:56:58
TRACK,09,-8.0352094676,114.4611626677, , ,False, , ,331, , ,2025-02-22T01:57:00Z, , ,2025/02/22 08:57:00
TRACK,09,-8.0352084618,114.4611634221, , ,False, , ,334, , ,2025-02-22T01:57:02Z, , ,2025/02/22 08:57:02
TRACK,09,-8.0352094676,114.4611631706, , ,False, , ,344, , ,2025-02-22T01:57:04Z, , ,2025/02/22 08:57:04
TRACK,09,-8.0352092162,114.4611640926, , ,False, , ,365, , ,2025-02-22T01:57:06Z, , ,2025/02/22 08:57:06
TRACK,09,-8.0352072883,114.4611651823, , ,False, , ,365, , ,2025-02-22T01:57:08Z, , ,2025/02/22 08:57:08
TRACK,09,-8.0352077913,114.4611667749, , ,False, , ,372, , ,2025-02-22T01:57:10Z, , ,2025/02/22 08:57:10
TRACK,09,-8.0352086294,114.4611692056, , ,False, , ,378, , ,2025-02-22T01:57:12Z, , ,2025/02/22 08:57:12
TRACK,09,-8.0352088809,114.4611705467, , ,False, , ,383, , ,2025-02-22T01:57:14Z, , ,2025/02/22 08:57:14
TRACK,09,-8.0352084618,114.4611725584, , ,False, , ,399, , ,2025-02-22T01:57:16Z, , ,2025/02/22 08:57:16
TRACK,09,-8.0352077913,114.4611740671, , ,False, , ,410, , ,2025-02-22T01:57:18Z, , ,2025/02/22 08:57:18
TRACK,09,-8.0352076236,114.4611739833, , ,False, , ,421, , ,2025-02-22T01:57:20Z, , ,2025/02/22 08:57:20
TRACK,09,-8.0352072045,114.4611746538, , ,False, , ,433, , ,2025-02-22T01:57:22Z, , ,2025/02/22 08:57:22
TRACK,09,-8.0352069531,114.4611756597, , ,False, , ,440, , ,2025-02-22T01:57:24Z, , ,2025/02/22 08:57:24
TRACK,09,-8.0352076236,114.4611758273, , ,False, , ,448, , ,2025-02-22T01:57:26Z, , ,2025/02/22 08:57:26
TRACK,09,-8.0352076236,114.4611753244, , ,False, , ,457, , ,2025-02-22T01:57:28Z, , ,2025/02/22 08:57:28
TRACK,09,-8.0352072883,114.4611753244, , ,False, , ,462, , ,2025-02-22T01:57:30Z, , ,2025/02/22 08:57:30
TRACK,09,-8.0352067854,114.4611746538, , ,False, , ,466, , ,2025-02-22T01:57:32Z, , ,2025/02/22 08:57:32
TRACK,09,-8.0352072045,114.4611746538, , ,False, , ,465, , ,2025-02-22T01:57:34Z, , ,2025/02/22 08:57:34
TRACK,09,-8.0352074560,114.4611740671, , ,False, , ,474, , ,2025-02-22T01:57:36Z, , ,2025/02/22 08:57:36
TRACK,09,-8.0352075398,114.4611744024, , ,False, , ,481, , ,2025-02-22T01:57:38Z, , ,2025/02/22 08:57:38
TRACK,09,-8.0352080427,114.4611749053, , ,False, , ,482, , ,2025-02-22T01:57:40Z, , ,2025/02/22 08:57:40
TRACK,09,-8.0352083780,114.4611746538, , ,False, , ,485, , ,2025-02-22T01:57:42Z, , ,2025/02/22 08:57:42
TRACK,09,-8.0352092162,114.4611747377, , ,False, , ,491, , ,2025-02-22T01:57:44Z, , ,2025/02/22 08:57:44
TRACK,09,-8.0352100544,114.4611743186, , ,False, , ,503, , ,2025-02-22T01:57:46Z, , ,2025/02/22 08:57:46
TRACK,09,-8.0352115631,114.4611743186, , ,False, , ,520, , ,2025-02-22T01:57:48Z, , ,2025/02/22 08:57:48
TRACK,09,-8.0352128204,114.4611744862, , ,False, , ,530, , ,2025-02-22T01:57:50Z, , ,2025/02/22 08:57:50
TRACK,09,-8.0352134909,114.4611738995, , ,False, , ,536, , ,2025-02-22T01:57:52Z, , ,2025/02/22 08:57:52
TRACK,09,-8.0352135748,114.4611737318, , ,False, , ,530, , ,2025-02-22T01:57:54Z, , ,2025/02/22 08:57:54
TRACK,09,-8.0352137424,114.4611736480, , ,False, , ,531, , ,2025-02-22T01:57:56Z, , ,2025/02/22 08:57:56
TRACK,09,-8.0352136586,114.4611735642, , ,False, , ,531, , ,2025-02-22T01:57:58Z, , ,2025/02/22 08:57:58
TRACK,09,-8.0352142453,114.4611732289, , ,False, , ,534, , ,2025-02-22T01:58:00Z, , ,2025/02/22 08:58:00
TRACK,09,-8.0352144130,114.4611731451, , ,False, , ,543, , ,2025-02-22T01:58:02Z, , ,2025/02/22 08:58:02
TRACK,09,-8.0352146644,114.4611733966, , ,False, , ,543, , ,2025-02-22T01:58:04Z, , ,2025/02/22 08:58:04
TRACK,09,-8.0352157541,114.4611733966, , ,False, , ,555, , ,2025-02-22T01:58:06Z, , ,2025/02/22 08:58:06
TRACK,09,-8.0352161732,114.4611737318, , ,False, , ,558, , ,2025-02-22T01:58:08Z, , ,2025/02/22 08:58:08
TRACK,09,-8.0352165923,114.4611744024, , ,False, , ,566, , ,2025-02-22T01:58:10Z, , ,2025/02/22 08:58:10
TRACK,09,-8.0352174304,114.4611745700, , ,False, , ,569, , ,2025-02-22T01:58:12Z, , ,2025/02/22 08:58:12
TRACK,09,-8.0352175981,114.4611749053, , ,False, , ,572, , ,2025-02-22T01:58:14Z, , ,2025/02/22 08:58:14
TRACK,09,-8.0352174304,114.4611750729, , ,False, , ,576, , ,2025-02-22T01:58:16Z, , ,2025/02/22 08:58:16
TRACK,09,-8.0352177657,114.4611754082, , ,False, , ,575, , ,2025-02-22T01:58:18Z, , ,2025/02/22 08:58:18
TRACK,09,-8.0352183525,114.4611757435, , ,False, , ,596, , ,2025-02-22T01:58:20Z, , ,2025/02/22 08:58:20
TRACK,09,-8.0352182686,114.4611761626, , ,False, , ,599, , ,2025-02-22T01:58:22Z, , ,2025/02/22 08:58:22
TRACK,09,-8.0352182686,114.4611761626, , ,False, , ,599, , ,2025-02-22T01:58:24Z, , ,2025/02/22 08:58:24
TRACK,09,-8.0352181010,114.4611753244, , ,False, , ,605, , ,2025-02-22T01:58:26Z, , ,2025/02/22 08:58:26
TRACK,09,-8.0352179334,114.4611756597, , ,False, , ,606, , ,2025-02-22T01:58:28Z, , ,2025/02/22 08:58:28
TRACK,09,-8.0352180172,114.4611752406, , ,False, , ,613, , ,2025-02-22T01:58:30Z, , ,2025/02/22 08:58:30
TRACK,09,-8.0352181848,114.4611745700, , ,False, , ,613, , ,2025-02-22T01:58:32Z, , ,2025/02/22 08:58:32
TRACK,09,-8.0352186039,114.4611741509, , ,False, , ,627, , ,2025-02-22T01:58:34Z, , ,2025/02/22 08:58:34
TRACK,09,-8.0352179334,114.4611733966, , ,False, , ,632, , ,2025-02-22T01:58:36Z, , ,2025/02/22 08:58:36
TRACK,09,-8.0352185201,114.4611734804, , ,False, , ,644, , ,2025-02-22T01:58:38Z, , ,2025/02/22 08:58:38
TRACK,09,-8.0352184363,114.4611733127, , ,False, , ,644, , ,2025-02-22T01:58:40Z, , ,2025/02/22 08:58:40
TRACK,09,-8.0352180172,114.4611724745, , ,False, , ,651, , ,2025-02-22T01:58:42Z, , ,2025/02/22 08:58:42
TRACK,09,-8.0352181010,114.4611722231, , ,False, , ,653, , ,2025-02-22T01:58:44Z, , ,2025/02/22 08:58:44
TRACK,09,-8.0352181848,114.4611726422, , ,False, , ,663, , ,2025-02-22T01:58:46Z, , ,2025/02/22 08:58:46
TRACK,09,-8.0352165084,114.4611716364, , ,False, , ,662, , ,2025-02-22T01:58:48Z, , ,2025/02/22 08:58:48
TRACK,09,-8.0352165923,114.4611723069, , ,False, , ,679, , ,2025-02-22T01:58:50Z, , ,2025/02/22 08:58:50
TRACK,09,-8.0352175143,114.4611728936, , ,False, , ,677, , ,2025-02-22T01:58:52Z, , ,2025/02/22 08:58:52
TRACK,09,-8.0352178495,114.4611725584, , ,False, , ,681, , ,2025-02-22T01:58:54Z, , ,2025/02/22 08:58:54
TRACK,09,-8.0352173466,114.4611727260, , ,False, , ,684, , ,2025-02-22T01:58:56Z, , ,2025/02/22 08:58:56
TRACK,09,-8.0352172628,114.4611731451, , ,False, , ,677, , ,2025-02-22T01:58:58Z, , ,2025/02/22 08:58:58
TRACK,09,-8.0352173466,114.4611730613, , ,False, , ,671, , ,2025-02-22T01:59:00Z, , ,2025/02/22 08:59:00
TRACK,09,-8.0352196936,114.4611720555, , ,False, , ,665, , ,2025-02-22T01:59:02Z, , ,2025/02/22 08:59:02
TRACK,09,-8.0352201127,114.4611722231, , ,False, , ,679, , ,2025-02-22T01:59:04Z, , ,2025/02/22 08:59:04
TRACK,09,-8.0352210347,114.4611726422, , ,False, , ,690, , ,2025-02-22T01:59:06Z, , ,2025/02/22 08:59:06
TRACK,09,-8.0352215376,114.4611726422, , ,False, , ,700, , ,2025-02-22T01:59:08Z, , ,2025/02/22 08:59:08
TRACK,09,-8.0352217052,114.4611723069, , ,False, , ,697, , ,2025-02-22T01:59:10Z, , ,2025/02/22 08:59:10
